hit_id,colloc,sent_text,neg_form,adv_form,adj_form,text_window,sent_id,prev_sent,sent_text,token_str,lemma_str,next_sent,neg_lemma,adv_lemma,adj_lemma,neg_index,adv_index,adj_index,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,colloc,category
nyt_eng_20040504_0042_4:3-4-5,as_good,"-LBQ-  They are not as good as they will be , but as we sit here in May 2004 I can say the life of the Ohio citizen is improving .",not,as,good,They are not as good as they,nyt_eng_20040504_0042_4,"Things are improving ,  -RDQ-  he said .","-LBQ-  They are not as good as they will be , but as we sit here in May 2004 I can say the life of the Ohio citizen is improving .","`` They are not as good as they will be , but as we sit here in May 2004 I can say the life of the Ohio citizen is improving .","`` they be not as good as they will be , but as we sit here in May 2004 I can say the life of the Ohio citizen is improve .",The fundamental question is who 'll put policies in place to make sure that it continues to improve beyond the election cycle .  -RDQ-,not,as,good,3,4,5,"{'lemma': 'good', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'good'}",neg,"{'lemma': 'good', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'good'}",advmod,nyt_eng_200405,3-4-5,as_good,immediateNeg
nyt_eng_20040504_0041_8:19-25-26,more_secure,"-LBQ-  On the other hand , I look forward to making the case that the world is better off without Saddam Hussein and America is more secure and safe ,  -RDQ-  he said .",without,more,secure,better off without Saddam Hussein and America is more secure and safe,nyt_eng_20040504_0041_8,"-LBQ-  With Iraq there 's no question it 's tough right now ,  -RDQ-  he said .","-LBQ-  On the other hand , I look forward to making the case that the world is better off without Saddam Hussein and America is more secure and safe ,  -RDQ-  he said .","`` On the other hand , I look forward to making the case that the world is better off without Saddam Hussein and America is more secure and safe , '' he said .","`` on the other hand , I look forward to make the case that the world be better off without Saddam Hussein and America be more secure and safe , '' he say .",-LBQ-  And I will continue to make the case about the historic nature about what we 're doing .,without,more,secure,19,25,26,"{'lemma': 'secure', 'ix': 26, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'better'}","{'lemma': 'without', 'ix': 19, 'xpos': 'IN', 'deprel': 'mark', 'head': 'secure'}",mark,"{'lemma': 'secure', 'ix': 26, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'better'}","{'lemma': 'more', 'ix': 25, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'secure'}",advmod,nyt_eng_200405,19-25-26,more_secure,immediateNeg
nyt_eng_20040504_0041_4:3-4-5,as_good,"-LBQ-  They are not as good as they will be , but as we sit here in May 2004 I can say the life of the Ohio citizen is improving .",not,as,good,They are not as good as they,nyt_eng_20040504_0041_4,"Things are improving ,  -RDQ-  he said .","-LBQ-  They are not as good as they will be , but as we sit here in May 2004 I can say the life of the Ohio citizen is improving .","`` They are not as good as they will be , but as we sit here in May 2004 I can say the life of the Ohio citizen is improving .","`` they be not as good as they will be , but as we sit here in May 2004 I can say the life of the Ohio citizen is improve .",The fundamental question is who 'll put policies in place to make sure that it continues to improve beyond the election cycle .  -RDQ-,not,as,good,3,4,5,"{'lemma': 'good', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'good'}",neg,"{'lemma': 'good', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'good'}",advmod,nyt_eng_200405,3-4-5,as_good,immediateNeg
nyt_eng_20040504_0035_21:4-5-6,about_pedophilia,But the play is not about pedophilia .,not,about,pedophilia,play is not about pedophilia .,nyt_eng_20040504_0035_21,"-LBQ-  I tell friends what the play is about ,  -RDQ-  Kurtz said in a recent intmrVmew ,  -LBQ-  and most of them say , ` I 'd love to come , but I have to rearrange my spice rack . '",But the play is not about pedophilia .,but the play is not about pedophilia .,but the play be not about pedophilia .,It 's about redemption and grace .  -RDQ-,not,about,pedophilia,4,5,6,"{'lemma': 'pedophilia', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'pedophilia'}",neg,"{'lemma': 'pedophilia', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'about', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'pedophilia'}",advmod,nyt_eng_200405,4-5-6,about_pedophilia,immediateNeg
nyt_eng_20040504_0010_33:24-27-28,as_impressive,"As for Egypt , its delegation boasts former United NationsSecretary General Boutros Boutros Ghali and actor Omar Sharif , but its bid is said not to be as impressive as the others .",not,as,impressive,is said not to be as impressive as the,nyt_eng_20040504_0010_33,"Tunisia staged the continentwide African Nations Cup several months ago , but organizational problems plagued the event  -COL-  The Nigerian players , for example , even had the wrong national anthem played for them when they took the field .","As for Egypt , its delegation boasts former United NationsSecretary General Boutros Boutros Ghali and actor Omar Sharif , but its bid is said not to be as impressive as the others .","as for Egypt , its delegation boasts former United NationsSecretary General Boutros Boutros Ghali and actor Omar Sharif , but its bid is said not to be as impressive as the others .","as for Egypt , its delegation boast former United NationsSecretary General Boutros Boutros Ghali and actor Omar Sharif , but its bid is say not to be as impressive as the other .","Which leaves South Africa and Morocco , two very different nations which share a continent from opposite ends .",not,as,impressive,24,27,28,"{'lemma': 'impressive', 'ix': 28, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'say'}","{'lemma': 'not', 'ix': 24, 'xpos': 'RB', 'deprel': 'neg', 'head': 'impressive'}",neg,"{'lemma': 'impressive', 'ix': 28, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'say'}","{'lemma': 'as', 'ix': 27, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'impressive'}",advmod,nyt_eng_200405,24-27-28,as_impressive,immediateNeg
nyt_eng_20040504_0010_13:4-6-7,more_complicated,And the politics have never been more complicated or fraught with implications for the world as a whole .,never,more,complicated,politics have never been more complicated or fraught,nyt_eng_20040504_0010_13,"What ia -LCB- gs the May 15 vote particularly intriguing is that the competition to host the Cup pits four countries from North Africa _ Egypt , Libya , Morocco and Tunisia _ against South Africa , the only candydate fettani , president of the group organizing Morocco 's bid .",And the politics have never been more complicated or fraught with implications for the world as a whole .,and the politics have never been more complicated or fraught with implications for the world as a whole .,and the politics have never be more complicated or fraught with implication for the world as a whole .,"In a post-Sept . 11 environment , security issues are paramount .",never,more,complicated,4,6,7,"{'lemma': 'complicated', 'ix': 7, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'never', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'complicated'}",neg,"{'lemma': 'complicated', 'ix': 7, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'more', 'ix': 6, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'complicated'}",advmod,nyt_eng_200405,4-6-7,more_complicated,immediateNeg
nyt_eng_20040504_0007_46:2-3-4,as_young,He 's not as young as his age -LRB- might suggest -RRB- .,not,as,young,he 's not as young as his,nyt_eng_20040504_0007_46,He makes some great decisions .,He 's not as young as his age -LRB- might suggest -RRB- .,he 's not as young as his age -LRB- might suggest -RRB- .,he be not as young as he age -lrb- might suggest -rrb- .,"He understands the game , and he understands what we want .  -RDQ-",not,as,young,2,3,4,"{'lemma': 'young', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'young'}",neg,"{'lemma': 'young', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'young'}",advmod,nyt_eng_200405,2-3-4,as_young,immediateNeg
nyt_eng_20040504_0007_12:0-18-19,as_subtle,"No , the difference between Parker this year and the kid of a year or two ago is as subtle as a shake of the head .",no,as,subtle,"no , the difference between Parker this year and the kid of a year or two ago is as subtle as a",nyt_eng_20040504_0007_12,But numbers like those are old hat for the 21-year-old point guard .,"No , the difference between Parker this year and the kid of a year or two ago is as subtle as a shake of the head .","no , the difference between Parker this year and the kid of a year or two ago is as subtle as a shake of the head .","no , the difference between Parker this year and the kid of a year or two ago be as subtle as a shake of the head .",That 's it .,no,as,subtle,0,18,19,"{'lemma': 'subtle', 'ix': 19, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'no', 'ix': 0, 'xpos': 'UH', 'deprel': 'dep', 'head': 'subtle'}",dep,"{'lemma': 'subtle', 'ix': 19, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 18, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'subtle'}",advmod,nyt_eng_200405,0-18-19,as_subtle,immediateNeg
nyt_eng_20040504_0006_10:14-15-16,too_pleasant,-LBQ-  It 's everything else she writes in the e-mail after that that 's not too pleasant .,not,too,pleasant,that 's not too pleasant .,nyt_eng_20040504_0006_10,"-LBQ-  I 've got the uniform on , my mom can still call me from the Bahamas and see her son is still alive , and that makes her feel good ,  -RDQ-  he said .",-LBQ-  It 's everything else she writes in the e-mail after that that 's not too pleasant .,`` It 's everything else she writes in the e-mail after that that 's not too pleasant .,`` it be everything else she write in the e-mail after that that be not too pleasant .,I 'm not sure how to answer it .,not,too,pleasant,14,15,16,"{'lemma': 'pleasant', 'ix': 16, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'e-mail'}","{'lemma': 'not', 'ix': 14, 'xpos': 'RB', 'deprel': 'neg', 'head': 'pleasant'}",neg,"{'lemma': 'pleasant', 'ix': 16, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'e-mail'}","{'lemma': 'too', 'ix': 15, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'pleasant'}",advmod,nyt_eng_200405,14-15-16,too_pleasant,immediateNeg
nyt_eng_20040504_0005_21:11-12-13,always_sure,"Although it sounds simple to keep track of , players are n't always sure how many outs , balls or strikes there are .",n't,always,sure,players are n't always sure how many,nyt_eng_20040504_0005_21,It was Lucci -LRB- Dellucci -RRB- .  -RDQ-,"Although it sounds simple to keep track of , players are n't always sure how many outs , balls or strikes there are .","although it sounds simple to keep track of , players are n't always sure how many outs , balls or strikes there are .","although it sound simple to keep track of , player be not always sure how many out , ball or strike there be .","Sometimes the scoreboard is wrong , and sometimes they just lose focus .",n't,always,sure,11,12,13,"{'lemma': 'sure', 'ix': 13, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 11, 'xpos': 'RB', 'deprel': 'neg', 'head': 'sure'}",neg,"{'lemma': 'sure', 'ix': 13, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'always', 'ix': 12, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sure'}",advmod,nyt_eng_200405,11-12-13,always_sure,immediateNeg
nyt_eng_20040504_0003_23:6-7-8,too_tough,"Said Teixeira ,  -LBQ-  It was n't too tough .",n't,too,tough,It was n't too tough .,nyt_eng_20040504_0003_23,"It could have been an excuse to be bad , but he did n't look at it that way .  -RDQ-","Said Teixeira ,  -LBQ-  It was n't too tough .","Said Teixeira , `` It was n't too tough .","Said teixeira , `` it be not too tough .",Fielding ground balls is the same at first base as third base .,n't,too,tough,6,7,8,"{'lemma': 'tough', 'ix': 8, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'teixeira'}","{'lemma': 'not', 'ix': 6, 'xpos': 'RB', 'deprel': 'neg', 'head': 'tough'}",neg,"{'lemma': 'tough', 'ix': 8, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'teixeira'}","{'lemma': 'too', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'tough'}",advmod,nyt_eng_200405,6-7-8,too_tough,immediateNeg
nyt_eng_20040503_0055_16:7-8-9,always_easy,"Still , they add , it 's not always easy to figure out what policy makers want .",not,always,easy,it 's not always easy to figure,nyt_eng_20040503_0055_16,"The Fed learned from that mistake , economists say , and it has improved communications markedly .","Still , they add , it 's not always easy to figure out what policy makers want .","still , they add , it 's not always easy to figure out what policy makers want .","still , they add , it be not always easy to figure out what policy maker want .",Part of the problem is that Fed officials have to be vague to leave themselves room to react to unpredictable economic changes .,not,always,easy,7,8,9,"{'lemma': 'easy', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 7, 'xpos': 'RB', 'deprel': 'neg', 'head': 'easy'}",neg,"{'lemma': 'easy', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'always', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'easy'}",advmod,nyt_eng_200405,7-8-9,always_easy,immediateNeg
nyt_eng_20040503_0043_28:1-3-4,more_important,-LBQ-  Nothing is more important than talent .,Nothing,more,important,`` Nothing is more important than talent,nyt_eng_20040503_0043_28,The departure of all those great players just makes room for other very talented players .,-LBQ-  Nothing is more important than talent .,`` Nothing is more important than talent .,`` nothing be more important than talent .,"We all know that ,  -RDQ-  Coker said .",Nothing,more,important,1,3,4,"{'lemma': 'important', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'nothing', 'ix': 1, 'xpos': 'NN', 'deprel': 'nsubj', 'head': 'important'}",nsubj,"{'lemma': 'important', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'more', 'ix': 3, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'important'}",advmod,nyt_eng_200405,1-3-4,more_important,immediateNeg
nyt_eng_20040503_0024_11:19-20-21,much_larger,"The researchers studied one of the squid 's smallest features , a bonelike particle called a statolith that is not much larger than a grain of sand .",not,much,larger,that is not much larger than a,nyt_eng_20040503_0024_11,"Architeuthis , they say , may not be so long in the tooth , and reports of its depth may be greatly exaggerated .","The researchers studied one of the squid 's smallest features , a bonelike particle called a statolith that is not much larger than a grain of sand .","the researchers studied one of the squid 's smallest features , a bonelike particle called a statolith that is not much larger than a grain of sand .","the researcher study one of the squid 's smallest feature , a bonelike particle call a statolith that be not much larger than a grain of sand .","Statoliths , which are found in the squid 's head and help it maintain equilibrium , grow through the buildup of calcium carbonate in discrete rings .",not,much,larger,19,20,21,"{'lemma': 'larger', 'ix': 21, 'xpos': 'JJR', 'deprel': 'rcmod', 'head': 'statolith'}","{'lemma': 'not', 'ix': 19, 'xpos': 'RB', 'deprel': 'neg', 'head': 'larger'}",neg,"{'lemma': 'larger', 'ix': 21, 'xpos': 'JJR', 'deprel': 'rcmod', 'head': 'statolith'}","{'lemma': 'much', 'ix': 20, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'larger'}",advmod,nyt_eng_200405,19-20-21,much_larger,immediateNeg
