adj,PosVers,Pos%ofPossible,PosTrivialVers,Pos%ofTrivial,VersDiffPos,PercDiffPos,NegVers,Neg%ofPossible,NegTrivialVers,Neg%ofTrivial,VersDiffNeg,PercDiffNeg,NegVersOdds,AllVers,PosVersRatioAll,NegVersRatioAll
fide,3,0.06965405154399815,10,0.017715105670605327,7,-0.05193894587339282,1.0,0.023218017181332713,2.0,0.003543021134121065,1.0,-0.019674996047211648,0.3333333333333333,3,1.0,0.3333333333333333
itching,3,0.06965405154399815,14,0.024801147938847457,11,-0.04485290360515069,1.0,0.023218017181332713,1.0,0.0017715105670605324,0.0,-0.021446506614272182,0.3333333333333333,3,1.0,0.3333333333333333
finger-pointing,3,0.06965405154399815,9,0.015943595103544792,6,-0.05371045644045336,1.0,0.023218017181332713,4.0,0.00708604226824213,3.0,-0.016131974913090583,0.3333333333333333,4,0.75,0.25
fathomable,3,0.06965405154399815,28,0.049602295877694914,25,-0.020051755666303232,1.0,0.023218017181332713,11.0,0.019486616237665857,10.0,-0.0037314009436668558,0.3333333333333333,4,0.75,0.25
enamoured,18,0.4179243092639889,71,0.1257772502612978,53,-0.2921470590026911,6.0,0.1393081030879963,24.0,0.04251625360945278,18.0,-0.09679184947854352,0.3333333333333333,19,0.9473684210526315,0.3157894736842105
sex,18,0.4179243092639889,98,0.1736080355719322,80,-0.2443162736920567,6.0,0.1393081030879963,24.0,0.04251625360945278,18.0,-0.09679184947854352,0.3333333333333333,22,0.8181818181818182,0.2727272727272727
pigeon-holed,3,0.06965405154399815,43,0.0761749543836029,40,0.006520902839604756,1.0,0.023218017181332713,12.0,0.02125812680472639,11.0,-0.001959890376606325,0.3333333333333333,4,0.75,0.25
equipped,21,0.487578360807987,87,0.15412141933426632,66,-0.3334569414737207,7.0,0.162526120269329,30.0,0.053145317011815976,23.0,-0.10938080325751302,0.3333333333333333,25,0.84,0.28
consistant,9,0.20896215463199444,46,0.0814894860847845,37,-0.12747266854720996,3.0,0.06965405154399815,11.0,0.019486616237665857,8.0,-0.05016743530633229,0.3333333333333333,10,0.9,0.3
downhearted,3,0.06965405154399815,34,0.0602313592800581,31,-0.009422692263940047,1.0,0.023218017181332713,8.0,0.01417208453648426,7.0,-0.009045932644848454,0.3333333333333333,5,0.6,0.2
kidding,3,0.06965405154399815,13,0.023029637371786923,10,-0.04662441417221122,1.0,0.023218017181332713,8.0,0.01417208453648426,7.0,-0.009045932644848454,0.3333333333333333,4,0.75,0.25
transmissible,12,0.2786162061759926,54,0.09566157062126876,42,-0.18295463555472383,4.0,0.09287206872533085,14.0,0.024801147938847457,10.0,-0.0680709207864834,0.3333333333333333,13,0.9230769230769231,0.3076923076923077
off-duty,3,0.06965405154399815,42,0.07440344381654236,39,0.0047493922725442145,1.0,0.023218017181332713,3.0,0.005314531701181597,2.0,-0.017903485480151117,0.3333333333333333,4,0.75,0.25
unmerited,3,0.06965405154399815,32,0.05668833814593704,29,-0.012965713398061109,1.0,0.023218017181332713,5.0,0.008857552835302663,4.0,-0.01436046434603005,0.3333333333333333,4,0.75,0.25
dawn,3,0.06965405154399815,16,0.02834416907296852,13,-0.041309882471029624,1.0,0.023218017181332713,3.0,0.005314531701181597,2.0,-0.017903485480151117,0.3333333333333333,4,0.75,0.25
living,3,0.06965405154399815,37,0.0655458909812397,34,-0.0041081605627584505,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.3333333333333333,3,1.0,0.3333333333333333
assed,3,0.06965405154399815,21,0.03720172190827118,18,-0.032452329635726966,1.0,0.023218017181332713,2.0,0.003543021134121065,1.0,-0.019674996047211648,0.3333333333333333,3,1.0,0.3333333333333333
draggy,3,0.06965405154399815,30,0.053145317011815976,27,-0.01650873453218217,1.0,0.023218017181332713,3.0,0.005314531701181597,2.0,-0.017903485480151117,0.3333333333333333,4,0.75,0.25
settled,15,0.3482702577199907,65,0.1151481868589346,50,-0.2331220708610561,5.0,0.11609008590666356,16.0,0.02834416907296852,11.0,-0.08774591683369504,0.3333333333333333,22,0.6818181818181818,0.22727272727272727
demotivating,3,0.06965405154399815,11,0.019486616237665857,8,-0.05016743530633229,1.0,0.023218017181332713,1.0,0.0017715105670605324,0.0,-0.021446506614272182,0.3333333333333333,4,0.75,0.25
indexable,3,0.06965405154399815,14,0.024801147938847457,11,-0.04485290360515069,1.0,0.023218017181332713,2.0,0.003543021134121065,1.0,-0.019674996047211648,0.3333333333333333,4,0.75,0.25
untangled,3,0.06965405154399815,40,0.0708604226824213,37,0.0012063711384231596,1.0,0.023218017181332713,6.0,0.010629063402363194,5.0,-0.012588953778969519,0.3333333333333333,4,0.75,0.25
side-splitting,3,0.06965405154399815,30,0.053145317011815976,27,-0.01650873453218217,1.0,0.023218017181332713,6.0,0.010629063402363194,5.0,-0.012588953778969519,0.3333333333333333,5,0.6,0.2
allocable,3,0.06965405154399815,9,0.015943595103544792,6,-0.05371045644045336,1.0,0.023218017181332713,3.0,0.005314531701181597,2.0,-0.017903485480151117,0.3333333333333333,3,1.0,0.3333333333333333
gosh,3,0.06965405154399815,18,0.031887190207089584,15,-0.03776686133690856,1.0,0.023218017181332713,3.0,0.005314531701181597,2.0,-0.017903485480151117,0.3333333333333333,3,1.0,0.3333333333333333
neccessary,3,0.06965405154399815,43,0.0761749543836029,40,0.006520902839604756,1.0,0.023218017181332713,12.0,0.02125812680472639,11.0,-0.001959890376606325,0.3333333333333333,4,0.75,0.25
christmasy,3,0.06965405154399815,13,0.023029637371786923,10,-0.04662441417221122,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.3333333333333333,3,1.0,0.3333333333333333
longterm,3,0.06965405154399815,22,0.038973232475331715,19,-0.03068081906866643,1.0,0.023218017181332713,3.0,0.005314531701181597,2.0,-0.017903485480151117,0.3333333333333333,4,0.75,0.25
grunge,3,0.06965405154399815,37,0.0655458909812397,34,-0.0041081605627584505,1.0,0.023218017181332713,6.0,0.010629063402363194,5.0,-0.012588953778969519,0.3333333333333333,5,0.6,0.2
substitutable,3,0.06965405154399815,29,0.05137380644475544,26,-0.018280245099242705,1.0,0.023218017181332713,12.0,0.02125812680472639,11.0,-0.001959890376606325,0.3333333333333333,5,0.6,0.2
merrier,3,0.06965405154399815,19,0.03365870077415012,16,-0.03599535076984803,1.0,0.023218017181332713,3.0,0.005314531701181597,2.0,-0.017903485480151117,0.3333333333333333,4,0.75,0.25
causative,3,0.06965405154399815,30,0.053145317011815976,27,-0.01650873453218217,1.0,0.023218017181332713,5.0,0.008857552835302663,4.0,-0.01436046434603005,0.3333333333333333,5,0.6,0.2
carefull,3,0.06965405154399815,18,0.031887190207089584,15,-0.03776686133690856,1.0,0.023218017181332713,6.0,0.010629063402363194,5.0,-0.012588953778969519,0.3333333333333333,4,0.75,0.25
healthiest,3,0.06965405154399815,38,0.06731740154830024,35,-0.002336649995697909,1.0,0.023218017181332713,1.0,0.0017715105670605324,0.0,-0.021446506614272182,0.3333333333333333,3,1.0,0.3333333333333333
housebroken,9,0.20896215463199444,48,0.08503250721890555,39,-0.12392964741308889,3.0,0.06965405154399815,13.0,0.023029637371786923,10.0,-0.04662441417221122,0.3333333333333333,12,0.75,0.25
edifying,24,0.5572324123519852,126,0.2232103314496271,102,-0.3340220809023581,8.0,0.1857441374506617,33.0,0.05845984871299758,25.0,-0.12728428873766412,0.3333333333333333,27,0.8888888888888888,0.2962962962962963
fancy,73,1.694915254237288,259,0.45882123686867793,186,-1.2360940173686101,24.0,0.5572324123519852,51.0,0.09034703892008716,27.0,-0.466885373431898,0.3287671232876712,79,0.9240506329113924,0.3037974683544304
user-friendly,49,1.137682841885303,162,0.28698471186380625,113,-0.8506981300214969,16.0,0.3714882749013234,32.0,0.05668833814593704,16.0,-0.31479993675538637,0.32653061224489793,57,0.8596491228070176,0.2807017543859649
indicative,83,1.9270954260506152,269,0.4765363425392833,186,-1.450559083511332,27.0,0.6268864638959832,79.0,0.13994933479778207,52.0,-0.4869371290982012,0.3253012048192771,91,0.9120879120879121,0.2967032967032967
malicious,68,1.5788251683306245,281,0.49779446934400967,213,-1.0810306989866147,22.0,0.5107963779893196,68.0,0.1204627185601162,46.0,-0.39033365942920345,0.3235294117647059,78,0.8717948717948718,0.28205128205128205
privy,31,0.7197585326213141,115,0.20372371521196123,84,-0.5160348174093529,10.0,0.23218017181332712,42.0,0.07440344381654236,32.0,-0.15777672799678477,0.3225806451612903,42,0.7380952380952381,0.23809523809523808
trustworthy,81,1.88065939168795,275,0.4871654059416464,194,-1.3934939857463036,26.0,0.6036684467146506,62.0,0.10983365515775301,36.0,-0.4938347915568976,0.32098765432098764,89,0.9101123595505618,0.29213483146067415
knowledgable,25,0.5804504295333178,117,0.20726673634608228,92,-0.37318369318723554,8.0,0.1857441374506617,26.0,0.046059274743573846,18.0,-0.13968486270708785,0.32,29,0.8620689655172413,0.27586206896551724
distinguishable,47,1.0912468075226376,203,0.3596166451132881,156,-0.7316301624093495,15.0,0.3482702577199907,61.0,0.10806214459069248,46.0,-0.24020811312929824,0.3191489361702128,58,0.8103448275862069,0.25862068965517243
uncommon,88,2.0431855119572786,281,0.49779446934400967,193,-1.5453910426132689,28.0,0.650104481077316,72.0,0.12754876082835834,44.0,-0.5225557202489577,0.3181818181818182,101,0.8712871287128713,0.27722772277227725
imposing,22,0.5107963779893196,96,0.1700650144378111,74,-0.34073136355150857,7.0,0.162526120269329,12.0,0.02125812680472639,5.0,-0.14126799346460261,0.3181818181818182,23,0.9565217391304348,0.30434782608695654
detectable,38,0.8822846528906432,186,0.329500965473259,148,-0.5527836874173842,12.0,0.2786162061759926,52.0,0.09211854948714769,40.0,-0.18649765668884488,0.3157894736842105,49,0.7755102040816326,0.24489795918367346
tenable,19,0.4411423264453216,72,0.12754876082835834,53,-0.3135935656169633,6.0,0.1393081030879963,42.0,0.07440344381654236,36.0,-0.06490465927145393,0.3157894736842105,23,0.8260869565217391,0.2608695652173913
explainable,19,0.4411423264453216,81,0.14349235593190313,62,-0.29764997051341846,6.0,0.1393081030879963,37.0,0.0655458909812397,31.0,-0.0737622121067566,0.3157894736842105,22,0.8636363636363636,0.2727272727272727
overt,35,0.812630601346645,180,0.31887190207089583,145,-0.49375869927574917,11.0,0.2553981889946598,40.0,0.0708604226824213,29.0,-0.1845377663122385,0.3142857142857143,40,0.875,0.275
applicable,152,3.5291386115625727,485,0.8591826250243583,333,-2.6699559865382145,47.0,1.0912468075226376,132.0,0.23383939485199032,85.0,-0.8574074126706472,0.3092105263157895,161,0.9440993788819876,0.2919254658385093
ours,55,1.2769909449732992,157,0.2781271590285036,102,-0.9988637859447956,17.0,0.3947062920826561,50.0,0.08857552835302662,33.0,-0.3061307637296295,0.3090909090909091,60,0.9166666666666666,0.2833333333333333
alone,91,2.112839563501277,289,0.5119665538804938,198,-1.600873009620783,28.0,0.650104481077316,69.0,0.12223422912717676,41.0,-0.5278702519501393,0.3076923076923077,99,0.9191919191919192,0.2828282828282828
unreasonable,98,2.275365683770606,286,0.5066520221793123,188,-1.768713661591294,30.0,0.6965405154399814,68.0,0.1204627185601162,38.0,-0.5760777968798652,0.30612244897959184,104,0.9423076923076923,0.28846153846153844
fluent,82,1.9038774088692825,303,0.5367677018193413,221,-1.3671097070499412,25.0,0.5804504295333178,61.0,0.10806214459069248,36.0,-0.47238828494262536,0.3048780487804878,89,0.9213483146067416,0.2808988764044944
scientific,105,2.437891804039935,396,0.7015181845559709,291,-1.736373619483964,32.0,0.7429765498026468,74.0,0.1310917819624794,42.0,-0.6118847678401674,0.3047619047619048,111,0.9459459459459459,0.2882882882882883
nostalgia,23,0.5340143951706524,83,0.1470353770660242,60,-0.3869790181046282,7.0,0.162526120269329,21.0,0.03720172190827118,14.0,-0.12532439836105783,0.30434782608695654,25,0.92,0.28
fond,116,2.693289993034595,422,0.7475774592995447,306,-1.9457125337350503,35.0,0.812630601346645,100.0,0.17715105670605324,65.0,-0.6354795446405918,0.3017241379310345,129,0.8992248062015504,0.2713178294573643
torture,20,0.46436034362665424,83,0.1470353770660242,63,-0.31732496656063003,6.0,0.1393081030879963,16.0,0.02834416907296852,10.0,-0.11096393401502777,0.3,22,0.9090909090909091,0.2727272727272727
informed,20,0.46436034362665424,111,0.1966376729437191,91,-0.26772267068293515,6.0,0.1393081030879963,32.0,0.05668833814593704,26.0,-0.08261976494205925,0.3,22,0.9090909090909091,0.2727272727272727
porn,10,0.23218017181332712,43,0.0761749543836029,33,-0.15600521742972423,3.0,0.06965405154399815,16.0,0.02834416907296852,13.0,-0.041309882471029624,0.3,14,0.7142857142857143,0.21428571428571427
hyperbole,10,0.23218017181332712,37,0.0655458909812397,27,-0.16663428083208742,3.0,0.06965405154399815,11.0,0.019486616237665857,8.0,-0.05016743530633229,0.3,13,0.7692307692307693,0.23076923076923078
tech-savvy,10,0.23218017181332712,49,0.0868040177859661,39,-0.14537615402736104,3.0,0.06965405154399815,16.0,0.02834416907296852,13.0,-0.041309882471029624,0.3,13,0.7692307692307693,0.23076923076923078
binding,10,0.23218017181332712,74,0.1310917819624794,64,-0.10108838985084773,3.0,0.06965405154399815,24.0,0.04251625360945278,21.0,-0.02713779793454537,0.3,13,0.7692307692307693,0.23076923076923078
satisfactory,81,1.88065939168795,280,0.49602295877694913,199,-1.3846364329110008,24.0,0.5572324123519852,68.0,0.1204627185601162,44.0,-0.436769693791869,0.2962962962962963,88,0.9204545454545454,0.2727272727272727
compatible,190,4.411423264453216,628,1.1125086361140144,438,-3.2989146283392015,56.0,1.300208962154632,175.0,0.3100143492355932,119.0,-0.9901946129190389,0.29473684210526313,202,0.9405940594059405,0.27722772277227725
official,68,1.5788251683306245,237,0.4198480043933462,169,-1.1589771639372783,20.0,0.46436034362665424,50.0,0.08857552835302662,30.0,-0.3757848152736276,0.29411764705882354,74,0.918918918918919,0.2702702702702703
discernible,41,0.9519387044346412,160,0.2834416907296852,119,-0.668497013704956,12.0,0.2786162061759926,45.0,0.07971797551772396,33.0,-0.19889823065826862,0.2926829268292683,48,0.8541666666666666,0.25
choosy,24,0.5572324123519852,87,0.15412141933426632,63,-0.40311099301771885,7.0,0.162526120269329,23.0,0.04074474304239225,16.0,-0.12178137722693674,0.2916666666666667,26,0.9230769230769231,0.2692307692307692
diligent,48,1.1144648247039703,213,0.3773317507838934,165,-0.737133073920077,14.0,0.325052240538658,41.0,0.07263193324948183,27.0,-0.2524203072891762,0.2916666666666667,53,0.9056603773584906,0.2641509433962264
infallible,31,0.7197585326213141,116,0.20549522577902177,85,-0.5142633068422923,9.0,0.20896215463199444,27.0,0.04783078531063438,18.0,-0.16113136932136007,0.2903225806451613,34,0.9117647058823529,0.2647058823529412
definitive,45,1.044810773159972,234,0.41453347269216456,189,-0.6302773004678075,13.0,0.3018342233573253,52.0,0.09211854948714769,39.0,-0.2097156738701776,0.28888888888888886,54,0.8333333333333334,0.24074074074074073
intentional,66,1.5323891339679592,250,0.44287764176513317,184,-1.089511492202826,19.0,0.4411423264453216,54.0,0.09566157062126876,35.0,-0.3454807558240528,0.2878787878787879,72,0.9166666666666666,0.2638888888888889
highbrow,14,0.325052240538658,102,0.18069407784017433,88,-0.14435816269848367,4.0,0.09287206872533085,19.0,0.03365870077415012,15.0,-0.059213367951180734,0.2857142857142857,18,0.7777777777777778,0.2222222222222222
coaching,7,0.162526120269329,22,0.038973232475331715,15,-0.12355288779399728,2.0,0.046436034362665427,7.0,0.012400573969423729,5.0,-0.0340354603932417,0.2857142857142857,7,1.0,0.2857142857142857
one-way,7,0.162526120269329,48,0.08503250721890555,41,-0.07749361305042345,2.0,0.046436034362665427,5.0,0.008857552835302663,3.0,-0.03757848152736276,0.2857142857142857,7,1.0,0.2857142857142857
talkative,42,0.975156721615974,167,0.2958422646991089,125,-0.6793144569168651,12.0,0.2786162061759926,27.0,0.04783078531063438,15.0,-0.2307854208653582,0.2857142857142857,44,0.9545454545454546,0.2727272727272727
effectual,14,0.325052240538658,79,0.13994933479778207,65,-0.18510290574087593,4.0,0.09287206872533085,18.0,0.031887190207089584,14.0,-0.06098487851824127,0.2857142857142857,15,0.9333333333333333,0.26666666666666666
mine,7,0.162526120269329,45,0.07971797551772396,38,-0.08280814475160504,2.0,0.046436034362665427,12.0,0.02125812680472639,10.0,-0.025177907557939038,0.2857142857142857,9,0.7777777777777778,0.2222222222222222
football,7,0.162526120269329,38,0.06731740154830024,31,-0.09520871872102876,2.0,0.046436034362665427,11.0,0.019486616237665857,9.0,-0.02694941812499957,0.2857142857142857,10,0.7,0.2
performant,7,0.162526120269329,47,0.08326099665184503,40,-0.07926512361748397,2.0,0.046436034362665427,10.0,0.017715105670605327,8.0,-0.0287209286920601,0.2857142857142857,7,1.0,0.2857142857142857
overdrawn,7,0.162526120269329,95,0.1682935038707506,88,0.005767383601421594,2.0,0.046436034362665427,9.0,0.015943595103544792,7.0,-0.030492439259120634,0.2857142857142857,11,0.6363636363636364,0.18181818181818182
flash,7,0.162526120269329,50,0.08857552835302662,43,-0.07395059191630238,2.0,0.046436034362665427,10.0,0.017715105670605327,8.0,-0.0287209286920601,0.2857142857142857,8,0.875,0.25
dandy,7,0.162526120269329,40,0.0708604226824213,33,-0.0916656975869077,2.0,0.046436034362665427,6.0,0.010629063402363194,4.0,-0.035806970960302234,0.2857142857142857,7,1.0,0.2857142857142857
keen,137,3.1808683538425817,494,0.8751262201279031,357,-2.305742133714679,39.0,0.9055026700719759,105.0,0.18600860954135592,66.0,-0.71949406053062,0.2846715328467153,144,0.9513888888888888,0.2708333333333333
sustainable,134,3.111214302298584,412,0.7298623536289394,278,-2.3813519486696446,38.0,0.8822846528906432,104.0,0.18423709897429538,66.0,-0.6980475539163478,0.2835820895522388,143,0.9370629370629371,0.26573426573426573
surprising,170,3.9470629208265615,496,0.8786692412620241,326,-3.0683936795645375,48.0,1.1144648247039703,121.0,0.21435277861432445,73.0,-0.9001120460896459,0.2823529411764706,182,0.9340659340659341,0.26373626373626374
testable,18,0.4179243092639889,89,0.1576644404683874,71,-0.2602598687956015,5.0,0.11609008590666356,19.0,0.03365870077415012,14.0,-0.08243138513251344,0.2777777777777778,23,0.782608695652174,0.21739130434782608
conversant,36,0.8358486185279778,161,0.2852132012967457,125,-0.550635417231232,10.0,0.23218017181332712,49.0,0.0868040177859661,39.0,-0.14537615402736104,0.2777777777777778,39,0.9230769230769231,0.2564102564102564
sanitary,18,0.4179243092639889,86,0.1523499087672058,68,-0.26557440049678305,5.0,0.11609008590666356,23.0,0.04074474304239225,18.0,-0.0753453428642713,0.2777777777777778,20,0.9,0.25
necessary,286,6.640352913861157,885,1.5677868518485714,599,-5.072566062012585,79.0,1.8342233573252844,214.0,0.37910326135095396,135.0,-1.4551200959743305,0.2762237762237762,303,0.9438943894389439,0.2607260726072607
showy,29,0.6733224982586488,179,0.31710039150383534,150,-0.3562221067548134,8.0,0.1857441374506617,45.0,0.07971797551772396,37.0,-0.10602616193293775,0.27586206896551724,34,0.8529411764705882,0.23529411764705882
enough,363,8.428140236823776,1392,2.465942709348261,1029,-5.962197527475515,100.0,2.3218017181332713,414.0,0.7334053747630604,314.0,-1.5883963433702109,0.27548209366391185,386,0.9404145077720207,0.25906735751295334
comprehensible,51,1.1841188762479684,196,0.3472160711438644,145,-0.8369028051041041,14.0,0.325052240538658,46.0,0.0814894860847845,32.0,-0.2435627544538735,0.27450980392156865,55,0.9272727272727272,0.2545454545454545
