hit_id,context_group,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,corpus_segment,corpus,date,polarity,context,context_word,context_type,in_basic,line_in_source,year,context_overlap
nyt_eng_19980422_0030_39:3,outdated_input_file,always_great,always,great,It 's always great to play against the Red Wings because it gives you a chance to see what you can do .  -RDQ-,nyt_eng_19980422_0030_39,3,,,,nyt_eng_19980422,Nyt1,1998-04-22,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,431296,1998,False
nyt_eng_19960809_0302_7:4,neg-ext-nonsubj,always_nice,always,nice,She 's not always nice .,nyt_eng_19960809_0302_7,4,nyt_eng_199608,The trick to bringing Emma Woodhouse off sympathetically is to project a quality of heart to go with her delicate looks and upturned nose .,"Ruled at times by her own quick tongue , she needlessly makes a dependent spinster suffer with a callow witticism .",nyt_eng_19960809,Nyt1,1996-08-09,negative,not_VP-adv,not,VP-adv,True,5565,1996,False
nyt_eng_19961118_0702_21:9,outdated_input_file,always_old,always,old,"-LBQ-  I 'd be disappointed if it were always old vs. new , or North vs. South , forever ,  -RDQ-  Mackovic said .",nyt_eng_19961118_0702_21,9,,,,nyt_eng_19961118,Nyt1,1996-11-18,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,258142,1996,False
nyt_eng_19960414_0130_12:5,outdated_input_file,always_possible,always,possible,"Of course it was always possible that the connections in this case were too abstruse  -COL-  Al Gore may be a tree-hugger , but he 's also a techno-nerd _ hardly a Unabomber soulmate -LRB- and those who do share the Unabomber 's Zeitgeist , the assorted neo-Luddites _ followers of the 19th-century English weavers who smashed their power looms _ were too obscure to pillory -RRB- .",nyt_eng_19960414_0130_12,5,,,,nyt_eng_19960414,Nyt1,1996-04-14,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,187713,1996,False
nyt_eng_19960522_0243_39:14,neg-ext-nonsubj,always_possible,always,possible,"Needless to say , in the current economic climate , this is n't always possible .",nyt_eng_19960522_0243_39,14,nyt_eng_199605,"In some cases , the only way a parent can get coverage for a child is by joining a large company with a group insurance plan -LRB- group plans usually do n't discriminate against people with chronic illnesses -RRB- .","Under our current healthcare system , then , Americans are clearly suffering -LRB- and dying -RRB- unnecessarily .",nyt_eng_19960522,Nyt1,1996-05-22,negative,not_VP-adv,not,VP-adv,False,385,1996,False
apw_eng_19981220_0044_23:14,neg-ext-nonsubj,always_pretty,always,pretty,The soccer played by the original 23 teams during three weeks was not always pretty .,apw_eng_19981220_0044_23,14,apw_eng_199812,"The Kuwaiti 's arm was broken but he was treated and able to fly home with his teammates late Saturday , Kuwaiti sports officials said .",Lopsided scores of 15-0 and 11-0 were recorded in the opening round before the weaker sides like Maldives and Mongolia were weeded out .,apw_eng_19981220,Apw,1998-12-20,negative,not_VP-adv,not,VP-adv,False,65557,1998,False
nyt_eng_19971216_0415_6:5,outdated_input_file,always_problematic,always,problematic,"-LBQ-  Ivanov  -RDQ-  was always problematic ; revising an early draft , Chekhov called the combination of satire and tragedy a  -LBQ-  literary abortion .  -RDQ-",nyt_eng_19971216_0415_6,5,,,,nyt_eng_19971216,Nyt1,1997-12-16,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,392889,1997,False
nyt_eng_19950324_0275_38:25,outdated_input_file,always_sick,always,sick,"-LBQ-  One reason my daughter has decided to go into nursing is that she feels she 'll always have a job because people are always sick ,  -RDQ-  Gage said .",nyt_eng_19950324_0275_38,25,,,,nyt_eng_19950324,Nyt1,1995-03-24,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,60908,1995,False
nyt_eng_20050213_0076_16:5,neg-ext-nonsubj,always_successful,always,successful,And it 's not always successful .,nyt_eng_20050213_0076_16,5,nyt_eng_200502,-LBQ-  This is a whole different way of doing things .  -RDQ-,"While  -LBQ-  Mamma Mia !  -RDQ-  and  -LBQ-  Movin ' Out ,  -RDQ-  the Billy Joel-Twyla Tharp collaboration , are Broadway hits , in London , where the form is even more popular , a series of high-profile catalog shows have flopped , including efforts by groups like the Pet Shop Boys and Madness .",nyt_eng_20050213,Nyt2,2005-02-13,negative,not_VP-adv,not,VP-adv,False,75295,2005,False
nyt_eng_19960906_0539_3:15,outdated_input_file,always_sunny,always,sunny,"When you look at the pictures in those glossy travel magazines , it is always sunny in Aruba .",nyt_eng_19960906_0539_3,15,,,,nyt_eng_19960906,Nyt1,1996-09-06,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,232905,1996,False
nyt_eng_19950911_0119_19:4,neg-ext-nonsubj,always_suspicious,always,suspicious,Republicans were n't always suspicious of big government .,nyt_eng_19950911_0119_19,4,nyt_eng_199509,"By Theda Skocpol . Belknap\/Harvard University , $ 15.95 .","According to the author , they were the originators of veterans ' pensions and other benefits .",nyt_eng_19950911,Nyt1,1995-09-11,negative,not_VP-adv,not,VP-adv,False,9402,1995,False
nyt_eng_19970508_0102_28:9,outdated_input_file,always_worried,always,worried,"-LBQ-  The worry -- and the Fed is always worried -- is we could see wages rise more rapidly and , more importantly , prices going up in the future .  -RDQ-",nyt_eng_19970508_0102_28,9,,,,nyt_eng_19970508,Nyt1,1997-05-08,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,315273,1997,False
nyt_eng_19980326_0417_24:23,outdated_input_file,any_different,any,different,"I feel like if I 'm playing well , I can play any course , and I do n't think this is any different .",nyt_eng_19980326_0417_24,23,,,,nyt_eng_19980326,Nyt1,1998-03-26,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,424886,1998,False
nyt_eng_20061130_0121_18:34,neg-ext-nonsubj,any_different,any,different,"And on a fundamental level , the charnel-house aesthetics of films like  -LBQ-  Hostel ,  -RDQ-   -LBQ-  Cabin Fever  -RDQ-  and the remake of  -LBQ-  The Texas Chain Saw Massacre  -RDQ-  are not any different from the graphic passages in films like  -LBQ-  Saving Private Ryan  -RDQ-  and  -LBQ-  Flags of Our Fathers .  -RDQ-",nyt_eng_20061130_0121_18,34,nyt_eng_200611,Advancements in special effects have made it easier than ever to make fictional disembowelments and the like look super-realistic .,"The goals of these war movies are certainly far loftier than those of a run-of-the-mill horror divertissement , but in the end they all traffic -- in part or in whole -- in convincing images of extreme human suffering .",nyt_eng_20061130,Nyt2,2006-11-30,negative,not_VP-adv,not,VP-adv,False,24288,2006,False
nyt_eng_20020930_0340_43:7,neg-ext-nonsubj,any_different,any,different,The one thing that is n't any different is when you step on the field .  -RDQ-,nyt_eng_20020930_0340_43,7,nyt_eng_200209,Those are things you just take in stride .,"Derek Jeter , Bernie Williams and other core Yankees also remain from the group that won four of the last six World Series .",nyt_eng_20020930,Nyt2,2002-09-30,negative,not_VP-adv,not,VP-adv,False,59075,2002,False
nyt_eng_20000228_0013_46:4,neg-ext-nonsubj,any_different,any,different,Overtime was n't any different and did n't decide anything .,nyt_eng_20000228_0013_46,4,nyt_eng_200002,Overtime loomed .,"-LBQ-  It shows you when hockey is played tough at that level how gripping it can be ,  -RDQ-  Hitchcock said .",nyt_eng_20000228,Nyt2,2000-02-28,negative,not_VP-adv,not,VP-adv,False,71468,2000,False
nyt_eng_19970703_0774_17:4,outdated_input_file,apparently_leery,apparently,leery,Industry officials are apparently leery of that possibility .,nyt_eng_19970703_0774_17,4,,,,nyt_eng_19970703,Nyt1,1997-07-03,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,334823,1997,False
apw_eng_20030124_0645_16:8,neg-ext-nonsubj,around_long,around,long,That 's partly because Forrest was n't around long enough at the Barcelona Games to get anyone 's attention .,apw_eng_20030124_0645_16,8,apw_eng_200301,"-LBQ-  But for whatever reason , my career did n't take off like I thought it would .  -RDQ-",He watched as Oscar De La Hoya won a gold medal and went on his way to fame and fortune .,apw_eng_20030124,Apw,2003-01-24,negative,not_VP-adv,not,VP-adv,False,31215,2003,False
nyt_eng_20000409_0230_48:12,neg-ext-nonsubj,around_long,around,long,"He has 1,000 putters at home , and one is never around long .",nyt_eng_20000409_0230_48,12,nyt_eng_200004,Singh goes by feel .,"-LBQ-  That 's not an understatement ,  -RDQ-  he said , referring to the stockpile and exchange rate .",nyt_eng_20000409,Nyt2,2000-04-09,negative,never_VP-adv,never,VP-adv,False,436,2000,False
nyt_eng_19950310_0273_2:22,outdated_input_file,artificially_inflated,artificially,inflated,"Yes , the price of premium CDs , which has not declined noticeably since their introduction a decade ago , is artificially inflated .",nyt_eng_19950310_0273_2,22,,,,nyt_eng_19950310,Nyt1,1995-03-10,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,56889,1995,False
nyt_eng_19950804_0307_6:20,outdated_input_file,artificially_low,artificially,low,"Diane Swonk , regional economist with the First National Bank of Chicago , said June 's unemployment rate was artificially low because of big gains in construction employment that month .",nyt_eng_19950804_0307_6,20,,,,nyt_eng_19950804,Nyt1,1995-08-04,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,102423,1995,False
nyt_eng_19970814_0177_39:7,outdated_input_file,as_accessible,as,accessible,So I encourage him to be as accessible or talk as often as he can about things that he can when he can .,nyt_eng_19970814_0177_39,7,,,,nyt_eng_19970814,Nyt1,1997-08-14,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,348524,1997,False
nyt_eng_19960514_0399_38:5,outdated_input_file,as_accessible,as,accessible,Their material could be as accessible as a skit about two teen-agers parked for a passionate interlude or as lofty as a parody of William Faulkner .,nyt_eng_19960514_0399_38,5,,,,nyt_eng_19960514,Nyt1,1996-05-14,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,198535,1996,False
nyt_eng_20070817_0049_44:11,neg-ext-nonsubj,as_active,as,active,"Leete says the bottom line is , people are not as active as they once were and portion sizes have grown larger .",nyt_eng_20070817_0049_44,11,nyt_eng_200708,"-LBQ-  We 're coaching them to a healthier lifestyle ,  -RDQ-  she says .","In fact , according to the National Institute of Health , portions sizes have increased considerably over the past 20 years - just a few examples  -COL-",nyt_eng_20070817,Nyt2,2007-08-17,negative,not_VP-adv,not,VP-adv,False,48752,2007,False
nyt_eng_19971104_0093_43:8,neg-ext-nonsubj,as_aggressive,as,aggressive,"While the Grand Am may not be as aggressive looking as the Grand Prix , you 'll be able to get a loaded model for well under $ 20,000 .",nyt_eng_19971104_0093_43,8,nyt_eng_199711,Both are offered in coupe and sedan models .,The Grand Prix returns to the era of wide track Pontiacs with better road handling and an engine that can take command of the road .,nyt_eng_19971104,Nyt1,1997-11-04,negative,not_VP-adv,not,VP-adv,False,24478,1997,False
apw_eng_20010626_1218_1:26,neg-ext-nonsubj,as_aggressive,as,aggressive,"Treasury prices fell sharply Tuesday as investors speculated that a Federal Reserve interest rate cut , likely to be announced Wednesday , will not be as aggressive as once anticipated .",apw_eng_20010626_1218_1,26,apw_eng_200106,,"The price of the benchmark 10-year Treasury note fell 23\/32 point , or $ 7.19 cents per $ 1,000 in face value .",apw_eng_20010626,Apw,2001-06-26,negative,not_VP-adv,not,VP-adv,False,1371,2001,False
apw_eng_20010711_0453_29:6,neg-ext-nonsubj,as_agile,as,agile,"-LBQ-  I 'm not quite as agile as I used to be ; I 'll be 74 in a couple months .  -RDQ-  _ Honorary NL manager Tommy Lasorda , who was hit by Vladimir Guerrero 's bat barrel while coaching third base in the sixth inning of the American League 's 4-1 win over the NL in the All-Star game .",apw_eng_20010711_0453_29,6,apw_eng_200107,"The All-Star games , I 've been able to go to a whole lot of them , but this is by far the most special .  -RDQ-  _ Cal Ripken , the 2001 All-Star game MVP , who helped the AL to a 4-1 win over the NL on Tuesday in his final All-Star appearance .",Guerrero 's broken bat sent Lasorda tumbling backwards .,apw_eng_20010711,Apw,2001-07-11,negative,not_VP-adv,not,VP-adv,False,68887,2001,False
nyt_eng_19961204_0651_32:4,unknown-polarity,as_appreciative,as,appreciative,Not everyone is as appreciative of corporate help .,nyt_eng_19961204_0651_32,4,nyt_eng_199612,"She said corporate and interest-group money also had allowed the foundation to offer other programs , including summer schools on political leadership and campaign techniques and a yearly  -LBQ-  networking day  -RDQ-  in Washington .","One foundation member , state Sen. Dorothy Rupert of Boulder , Colo. , a Democrat , said in an interview that she almost skipped the convention this year because of the pronounced corporate tilt of recent sessions .",nyt_eng_19961204,Nyt1,1996-12-04,unknown,everyone_subj,everyone,subj,True,290,1996,False
nyt_eng_20020502_0033_12:27,neg-ext-nonsubj,as_appropriate,as,appropriate,"-LBQ-  While it 's appropriate to place soft wall technology at Indy _ a unique track that has four 90-degree corners _ it may not be as appropriate to an oval or a quadoval ,  -RDQ-  Gossage said .",nyt_eng_20020502_0033_12,27,nyt_eng_200205,"Specifically , Gossage mentioned spectator safety-fence overhangs , practice sessions involving vehicles from NASCAR 's Craftsman Truck Series and the IRL on the same day at TMS and the fact that TMS ' quadoval features additional short turns in the frontstretch .",-LBQ-  We also want to see it in practice .,nyt_eng_20020502,Nyt2,2002-05-02,negative,not_VP-adv,not,VP-adv,False,52253,2002,False
nyt_eng_19950219_0163_20:15,outdated_input_file,as_assiduous,as,assiduous,"Indeed , NBC 's executives said that they doubted the FCC would have been as assiduous in looking into the accusations against Fox if NBC had not , as one senior NBC executive put it ,  -LBQ-  held the FCC 's feet to the flame .  -RDQ-",nyt_eng_19950219_0163_20,15,,,,nyt_eng_19950219,Nyt1,1995-02-19,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,52176,1995,False
nyt_eng_19951212_0758_32:8,outdated_input_file,as_athletic,as,athletic,"This year , that guy is just as athletic , probably bigger and he 's pressuring that same shot .",nyt_eng_19951212_0758_32,8,,,,nyt_eng_19951212,Nyt1,1995-12-12,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,145281,1995,False
nyt_eng_19961129_0447_28:11,neg-ext-nonsubj,as_attached,as,attached,"-LBQ-  Clearly , the people of Los Angeles are not as attached to their automobiles as is commonly believed ,  -RDQ-  Zarian said .",nyt_eng_19961129_0447_28,11,nyt_eng_199611,MTA Board Chairman Larry Zarian said the ridership figures are encouraging about the attitude of commuters .,,nyt_eng_19961129,Nyt1,1996-11-29,negative,not_VP-adv,not,VP-adv,False,60734,1996,False
nyt_eng_19951109_0492_14:18,outdated_input_file,as_aware,as,aware,"A corollary is that public officials _ mayors , municipal finance officers and treasurers _ must be as aware of the rules as are corporate officers and directors .",nyt_eng_19951109_0492_14,18,,,,nyt_eng_19951109,Nyt1,1995-11-09,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,134446,1995,False
nyt_eng_19980519_0293_23:15,outdated_input_file,as_bad,as,bad,How can we dictate the fees in a free market system ? That 's as bad as setting prices .  -RDQ-,nyt_eng_19980519_0293_23,15,,,,nyt_eng_19980519,Nyt1,1998-05-19,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,440092,1998,False
apw_eng_20020905_0705_17:23,neg-ext-nonsubj,as_bad,as,bad,"By November , box-office receipts began to pick up , and January and February , generally a slow time , were not as bad as some producers feared .",apw_eng_20020905_0705_17,23,apw_eng_200209,"Three shows _  -LBQ-  Stones in His Pockets ,  -RDQ-   -LBQ-  A Thousand Clowns  -RDQ-  and  -LBQ-  If You Ever Leave Me , I 'm Going With You  -RDQ-  _ closed permanently that weekend and a half dozen or so limped along until they received union concessions and producers began an aggressive discount marketing campaign to boost sales .","Still , Broadway is n't taking any chances this fall .",apw_eng_20020905,Apw,2002-09-05,negative,not_VP-adv,not,VP-adv,False,54947,2002,False
