hit_id,context_group,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,category,corpus_segment,corpus,date,polarity,context,context_word,context_type,in_basic,line_in_source,year,context_overlap
nyt_eng_19960703_0672_21:13,,as_high,as,high,"While voter turnout in Puerto Rico and many Latin American countries is as high as 90 percent , much of that interest dissipates when immigrant reach American shores .",nyt_eng_19960703_0672_21,13,,,,outdated_input_file,nyt_eng_19960703,Nyt1,1996-07-03,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,212198,1996,False
nyt_eng_20061026_0335_28:5,neg-ext-nonsubj,as_high,as,high,"That 's not nearly as high as when he first won office after California 's unusual 2003 gubernatorial recall vote , but it 's still a significant - and surprising - reversal , said DiCamillo .",nyt_eng_20061026_0335_28,5,nyt_eng_200610,"His overall approval rating hit 48 percent , about 11 percentage points higher than a year ago .","-LBQ-  The term ` Schwarzenegger Republican ' now means something ,  -RDQ-  Pitney said .",outdated_input_file,nyt_eng_20061026,Nyt2,2006-10-26,negative,not_VP-adv,not,VP-adv,False,25640,2006,False
nyt_eng_19941014_0066_31:7,,as_hooked,as,hooked,"late '50s , when Americans were as hooked on quiz shows as later generations would be on Watergate or O.J. 's white Bronco .",nyt_eng_19941014_0066_31,7,,,,outdated_input_file,nyt_eng_19941014,Nyt1,1994-10-14,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,23307,1994,False
nyt_eng_19980331_0384_15:15,,as_important,as,important,"You would n't know it from most histories , but Monroe 's was just as important to the change from swing to be-bop in the 1940s as Minton 's ; it 's where Charlie Parker gravitated to when he came to New York .",nyt_eng_19980331_0384_15,15,,,,outdated_input_file,nyt_eng_19980331,Nyt1,1998-03-31,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,426421,1998,False
nyt_eng_20100105_0133_22:5,neg-ext-nonsubj,as_impressed,as,impressed,But he was n't as impressed with the handset itself .,nyt_eng_20100105_0133_22,5,nyt_eng_201001,The exclusive iPhone carrier has been plagued by network issues as the phone soared in popularity .,-LBQ-  It 's a good enough phone .,outdated_input_file,nyt_eng_20100105,Nyt2,2010-01-05,negative,not_VP-adv,not,VP-adv,False,54579,2010,False
apw_eng_20050527_1150_4:11,neg-ext-nonsubj,as_intense,as,intense,"The pressure in Saturday 's friendly wo n't be nearly as intense , and not just because England brought a second-string team .",apw_eng_20050527_1150_4,11,apw_eng_200505,There were calls for then-coach Graham Taylor to resign .,"The Americans have come a long way in the last decade , and losing to them now can hardly be considered a disgrace .",outdated_input_file,apw_eng_20050527,Apw,2005-05-27,negative,not_VP-adv,not,VP-adv,False,20826,2005,False
nyt_eng_20000206_0091_26:11,neg-ext-nonsubj,as_organized,as,organized,"And while Christian conservatives are numerous , they are not as organized as in Iowa or South Carolina , where they helped to make abortion a more prominent issue .",nyt_eng_20000206_0091_26,11,nyt_eng_200002,There should not be any significant difference in the nature of the debate here .,Neither candidate has spent much time in Arizona .,outdated_input_file,nyt_eng_20000206,Nyt2,2000-02-06,negative,not_VP-adv,not,VP-adv,False,72175,2000,False
nyt_eng_19980403_0124_1:7,,as_patriotic,as,patriotic,"As it happens , I am as patriotic as the next person , provided the next person is n't , say , Aldrich Ames .",nyt_eng_19980403_0124_1,7,,,,outdated_input_file,nyt_eng_19980403,Nyt1,1998-04-03,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,427325,1998,False
nyt_eng_20090515_0112_26:15,neg-ext-nonsubj,as_persistent,as,persistent,"Illegal leaks of albums had dogged Eminem before , but they were n't nearly as persistent as they are today , when just about every album hits the Internet before its official release .",nyt_eng_20090515_0112_26,15,nyt_eng_200905,"Downloading has eroded the industry 's bottom line to unthinkable lows ; this week 's No. 1 album , Chrisette Michelle 's  -LBQ-  Epiphany ,  -RDQ-  topped the charts with a mere 83,000 sales , the lowest total for a No. 1-debuting album since Nielsen SoundScan began tracking sales data in 1991 .","Indeed ,  -LBQ-  Relapse  -RDQ-  hit the Internet in its entirety May 7 , nearly two weeks before its official release date .",outdated_input_file,nyt_eng_20090515,Nyt2,2009-05-15,negative,not_VP-adv,not,VP-adv,False,5492,2009,False
nyt_eng_19950301_0467_25:16,,as_polished,as,polished,"De La Hoya , who has been established as the early 9-5 favorite , is as polished and well-marketed as a new Cadillac .",nyt_eng_19950301_0467_25,16,,,,outdated_input_file,nyt_eng_19950301,Nyt1,1995-03-01,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,54611,1995,False
nyt_eng_19960605_0351_28:4,,as_powerful,as,powerful,"Sisterhood is not as powerful as it once was , so we have to take what we can get .",nyt_eng_19960605_0351_28,4,,,,outdated_input_file,nyt_eng_19960605,Nyt1,1996-06-05,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,205969,1996,False
nyt_eng_20100920_0204_35:30,neg-ext-nonsubj,as_precious,as,precious,"Back at the market , Ai Shan Zhang , a well-to-do Uighur salesman , shook his head and smiled when it was suggested that Khotan jade might not be as precious as diamonds .",nyt_eng_20100920_0204_35,30,nyt_eng_201009,-LBQ-  I 've never said this to Chinese businessmen because it would be too much of a psychological blow .  -RDQ-,"The Chinese zeal for it is so great , he said , that he has stopped wearing it , especially when meeting with government officials whose favor is sometimes required in the course of doing business .",outdated_input_file,nyt_eng_20100920,Nyt2,2010-09-20,negative,not_VP-adv,not,VP-adv,False,186,2010,False
apw_eng_20031109_0572_12:11,neg-ext-nonsubj,as_productive,as,productive,But his last half of the year was n't nearly as productive as the first  -COL-  All four of Agassi 's titles in 2003 came by the spring .,apw_eng_20031109_0572_12,11,apw_eng_200311,"In May , Agassi became the oldest man to hold that spot , thanks in part to winning his eighth Grand Slam tournament title at the Australian Open .","He has n't played a competitive match since early September , when he lost to Ferrero in the U.S. Open semifinals .",outdated_input_file,apw_eng_20031109,Apw,2003-11-09,negative,not_VP-adv,not,VP-adv,False,37222,2003,False
nyt_eng_20060316_0038_47:4,neg-ext-nonsubj,as_refined,as,refined,"He is not as refined as a lot of post players , but he is more athletic and could eventually be Florida 's highest draft pick since Mike Miller went No. 5 in 2000 .",nyt_eng_20060316_0038_47,4,nyt_eng_200603,Noah has emerged in the past two months as one of the most intriguing big men in the country .,"But more than points and rebounds , Noah has brought a different attitude to the lineup .",outdated_input_file,nyt_eng_20060316,Nyt2,2006-03-16,negative,not_VP-adv,not,VP-adv,False,47224,2006,False
apw_eng_20010730_1074_26:8,neg-ext-nonsubj,as_severe,as,severe,"The latest round of flooding was not as severe as the damage July 8 , but a wider area was affected and hundreds of Virginians and West Virginians fled to higher ground .",apw_eng_20010730_1074_26,8,apw_eng_200107,A second round of flooding struck last week .,"South of Charleston , widespread evacuations were ordered along Buffalo Creek , site of the 1972 flood caused by the collapse of a coal mine waste dam .",outdated_input_file,apw_eng_20010730,Apw,2001-07-30,negative,not_VP-adv,not,VP-adv,False,68559,2001,False
nyt_eng_19970612_0718_41:13,neg-ext-nonsubj,as_sharp,as,sharp,Not that the '98 Contour is bad _ it 's just not as sharp as before .,nyt_eng_19970612_0718_41,13,nyt_eng_199706,"That V6 model did handle better with its bigger 15-inch wheels , but its steering also felt numb and needed correcting .","Of this group , its body is the most rigid , its seats are the best , its rakish dash is the sportiest -LRB- though there is no tachometer on cheaper models -RRB- .",outdated_input_file,nyt_eng_19970612,Nyt1,1997-06-12,negative,not_VP-adv,not,VP-adv,True,30863,1997,False
nyt_eng_20020708_0257_33:7,neg-ext-nonsubj,as_specific,as,specific,"-LBQ-  Sometimes the rules are n't as specific as you would expect ,  -RDQ-  Bush explained at one point in reference to the Harken deal .",nyt_eng_20020708_0257_33,7,nyt_eng_200207,"But the issue highlighted the differences between Bush the president , charged to uphold the Constitution and enforce the nation 's laws , and Bush the MBA and former business executive .","-LBQ-  In the corporate world , sometimes things are n't exactly black and white when it comes to accounting procedures .  -RDQ-",outdated_input_file,nyt_eng_20020708,Nyt2,2002-07-08,negative,not_VP-adv,not,VP-adv,False,1659,2002,False
nyt_eng_20010625_0119_21:17,neg-ext-nonsubj,as_stinging,as,stinging,"Get to know this soothing locution , both noun and adjective , which is not nearly as stinging as  -LBQ-  astringent  -RDQ-  and is the opposite of  -LBQ-  abrasive .  -RDQ-",nyt_eng_20010625_0119_21,17,nyt_eng_200106,"My colleague in columny , Anthony Lewis , who I suspect reads the British press , noted that  -LBQ-  the emollient Bush words about loving the environment did not match the reality of the administration 's destructive actions .  -RDQ-",The Latin molli is  -LBQ-  soft  -RDQ-  ; Alexander Pope wrote in 1727 of poetry 's  -LBQ-  emollients and opiates .  -RDQ-,outdated_input_file,nyt_eng_20010625,Nyt2,2001-06-25,negative,not_VP-adv,not,VP-adv,False,16462,2001,False
nyt_eng_20060906_0167_48:12,neg-ext-nonsubj,as_straightforward,as,straightforward,The biophilic goal of bringing the outdoors in is not always as straightforward as simply opening a home to the elements .,nyt_eng_20060906_0167_48,12,nyt_eng_200609,"-LBQ-  The whole building smells like our orange blossoms ,  -RDQ-  said Ernie Sota 's son , Benjamin , 25 , who lives in an apartment downstairs .","Last year Elisa Rapaport , 42 , and her husband , Michael Schoenbaum , 40 , hired Inscape Studio , a Washington architectural firm , to build a screened porch for their family 's house in Bethesda , Md. .",outdated_input_file,nyt_eng_20060906,Nyt2,2006-09-06,negative,not_VP-adv,not,VP-adv,False,29436,2006,False
nyt_eng_19951129_0544_22:12,,as_strong,as,strong,"-LBQ-  We do n't usually expect the second week to be as strong as the first , but it looks like it 's keeping up .",nyt_eng_19951129_0544_22,12,,,,outdated_input_file,nyt_eng_19951129,Nyt1,1995-11-29,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,140798,1995,False
apw_eng_20040111_0012_35:7,neg-ext-nonsubj,as_strong,as,strong,"But her mind has never been as strong as her body , and she has a nasty habit of faltering when it matters most .",apw_eng_20040111_0012_35,7,apw_eng_200401,"She has all the makings of a superstar , with superior athletic ability and the grace and elegance of a ballerina .","After winning the three Grand Prix events Cohen entered earlier this season , she lost her last two competitions , falling six times .",outdated_input_file,apw_eng_20040111,Apw,2004-01-11,negative,never_VP-adv,never,VP-adv,False,986,2004,False
nyt_eng_19970820_0236_21:11,neg-ext-nonsubj,as_strong,as,strong,"-LBQ-  It would be unacceptable if the euro were not as strong as the deutsche mark ,  -RDQ-  Waigel said , speaking at a meeting of his Christian Social Union party in Regenstauf in Bavaria .",nyt_eng_19970820_0236_21,11,nyt_eng_199708,"He said 3.0 percent is the  -LBQ-  upper limit  -RDQ-  acceptable for currency union , adding strict adherence to the goals was needed to ensure the euro would n't be weak .",-LBQ-  We must continue to maintain the euro and stability criteria .  -RDQ-,outdated_input_file,nyt_eng_19970820,Nyt1,1997-08-20,negative,not_VP-adv,not,VP-adv,True,55939,1997,False
nyt_eng_19940724_0076_33:13,neg-ext-nonsubj,as_successful,as,successful,And various CBS executives dropped hints that Fox had not been nearly as successful in selling its NFL games to advertisers as CBS was in years past .,nyt_eng_19940724_0076_33,13,nyt_eng_199407,"As for Fox 's vaunted strength among younger viewers , Stringer said ,  -LBQ-  Sometimes I think youth is wasted on Fox .  -RDQ-","-LBQ-  We 'll wait and see how the football bounces at Fox ,  -RDQ-  Stringer said .",outdated_input_file,nyt_eng_19940724,Nyt1,1994-07-24,negative,not_VP-adv,not,VP-adv,True,29034,1994,False
nyt_eng_19961028_0226_10:6,neg-ext-nonsubj,as_successful,as,successful,"Because Scudder has n't been as successful at marketing its funds to investment advisers as some competitors , its relationships with advisers are n't as well developed .",nyt_eng_19961028_0226_10,6,nyt_eng_199610,"Analysts who track the fund industry say Scudder has the same idea in mind , but may have trouble attracting financial advisers to use its brokerage service .","That could present marketing problems for Scudder , analysts said .",outdated_input_file,nyt_eng_19961028,Nyt1,1996-10-28,negative,not_VP-adv,not,VP-adv,True,35502,1996,False
nyt_eng_19950831_0671_32:12,,as_surprised,as,surprised,Officials in the district attorney 's office said they were about as surprised by Ito 's decision as were defense lawyers .,nyt_eng_19950831_0671_32,12,,,,outdated_input_file,nyt_eng_19950831,Nyt1,1995-08-31,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,111501,1995,False
apw_eng_19991017_0048_1:5,neg-ext-nonsubj,as_unhittable,as,unhittable,"Pedro Martinez was n't as unhittable as he was in his last outing against the New York Yankees -- or the rest of the season , for that matter .",apw_eng_19991017_0048_1,5,apw_eng_199910,,"Instead , he was merely dominating .",outdated_input_file,apw_eng_19991017,Apw,1999-10-17,negative,not_VP-adv,not,VP-adv,False,23444,1999,False
nyt_eng_20011114_0422_10:17,neg-ext-nonsubj,as_upbeat,as,upbeat,Economists and analysts said they were encouraged by the news but warned that it 's not as upbeat as a surface reading would suggest .,nyt_eng_20011114_0422_10,17,nyt_eng_200111,"Excluding both gasoline and cars , retail sales rose 1.8 percent in October _ almost balancing out the 1.9 percent drop in September .","-LBQ-  If you took this -LRB- the 7.1 percent increase -RRB- literally , you would think the economy is not in a recession but booming _ and no one believes that ,  -RDQ-  said James O'Sullivan , an economist with UBS Warburg in Stamford , Conn.",outdated_input_file,nyt_eng_20011114,Nyt2,2001-11-14,negative,not_VP-adv,not,VP-adv,False,58450,2001,False
nyt_eng_19971211_0398_14:22,,as_vulnerable,as,vulnerable,"To be sure , the mark may weaken in coming days on expectations that Europe , too , may be just as vulnerable from its exposure to Asia , economists said .",nyt_eng_19971211_0398_14,22,,,,outdated_input_file,nyt_eng_19971211,Nyt1,1997-12-11,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,391230,1997,False
nyt_eng_20061218_0240_36:18,neg-ext-nonsubj,as_willing,as,willing,"-LBQ-  The fact is that if he averaged three points a night , people might not be as willing to forget ,  -RDQ-  Powell said .",nyt_eng_20061218_0240_36,18,nyt_eng_200612,"Ultimately , said Powell , the SportsOneSource analyst , fans will be the arbiter .","-LBQ-  But he 's better than that , and if the end consumer thinks the guy is OK , then he 'll be just fine .  -RDQ-",outdated_input_file,nyt_eng_20061218,Nyt2,2006-12-18,negative,not_VP-adv,not,VP-adv,False,65928,2006,False
nyt_eng_19970224_0615_27:16,,as_worried,as,worried,But Saperstein and others in his coalition of campaign reform supporters say they are n't as worried about a counter-move by the Christian Coalition this year .,nyt_eng_19970224_0615_27,16,,,,outdated_input_file,nyt_eng_19970224,Nyt1,1997-02-24,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,290221,1997,False
nyt_eng_19960221_0402_29:6,,baldly_evident,baldly,evident,The hypocrisy in 1996 is baldly evident .,nyt_eng_19960221_0402_29,6,,,,outdated_input_file,nyt_eng_19960221,Nyt1,1996-02-21,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,168830,1996,False
