hit_id,adv_form,adj_form,token_str,text_window,masked,scores,moderate_total,precise_total,compare_total,weak_intense_total,meas_intense_total,mod_intense_total,good_intense_total,epistemic_total,serious_intense_total,observable_total,fear_intense_total,taboo_intense_total,absurd_intense_total,crazy_intense_total,disbelief_intense_total,unease_intense_total,excess_intense_total,max_intense_total,EDM_Morzycki_total,Mmod_SoltWilson_total,negative_total,positive_total,NPS_total,PS_rescuer_total,PPS_total,comparative_sample_total,sufficient_sample_total,intense_sample_total,min_threshold_sample_total,max_threshold_sample_total,extreme_sample_total
pcc_eng_29_108.6171_x1739217_11:4-5,really,unfortunate,""" It is really unfortunate that the greatest city in America does n't have a professional basketball team .",""" It is really unfortunate that the greatest",""" It is [MASK] unfortunate that the greatest city in America does n't have a professional basketball team .","{'very': 0.2046201229095459, 'extremely': 0.13950780034065247, 'highly': 0.07320642471313477, 'quite': 0.07209029793739319, 'terribly': 0.06329545378684998, 'truly': 0.06042943522334099, 'equally': 0.025590604171156883, 'deeply': 0.022995933890342712, 'also': 0.022159669548273087, 'really': 0.01909162849187851, 'rather': 0.015341226011514664, 'somewhat': 0.015245390124619007, 'most': 0.014926183968782425, 'not': 0.013942128047347069, 'particularly': 0.01127446349710226, 'so': 0.009774334728717804, 'especially': 0.008314124308526516, 'incredibly': 0.008257468231022358, 'therefore': 0.007438829634338617, 'sadly': 0.006495555397123098, 'perhaps': 0.005710552912205458, 'probably': 0.005599903408437967, 'indeed': 0.005110975354909897, 'greatly': 0.004849350079894066, 'certainly': 0.00435713492333889, 'hardly': 0.0041207075119018555, 'too': 0.004069552756845951, 'always': 0.0036350172013044357, 'simply': 0.003610574873164296, 'still': 0.003587988903746009}",0.0,0.0,0.01493,0.2958,0.10105,0.1591,0.0,0.06479,0.0,0.0,0.0633,0.0,0.0,0.0,0.00826,0.0,0.0,0.0,0.00361,0.03059,0.01806,0.00364,0.0,0.00407,0.03059,0.01493,0.01384,0.44658,0.0,0.0,0.0
pcc_eng_29_108.5551_x1738242_066:4-5,most,outspoken,One of the most outspoken critics is Yale Law School dean Harold Koh .,One of the most outspoken critics is Yale,One of the [MASK] outspoken critics is Yale Law School dean Harold Koh .,"{'most': 0.9622868895530701, 'more': 0.030263373628258705, 'less': 0.0015645299572497606, 'many': 0.0015104205813258886, 'least': 0.00026569084729999304, 'other': 0.0002519382687751204, 'leading': 0.00020405792747624218, 'earliest': 0.00018296799680683762, 'frequently': 0.00016798095020931214, 'principal': 0.00016507678083144128, 'widely': 0.00013619725359603763, 'main': 0.00013534061145037413, 'highly': 0.00012985787179786712, 'few': 0.00012238007911946625, 'foremost': 0.00010574530460871756, 'often': 0.00010551833838690072, 'two': 9.154312283499166e-05, 'increasingly': 8.586978219682351e-05, 'prominent': 8.496557711623609e-05, 'somewhat': 8.000822708709165e-05, 'politically': 7.782408647472039e-05, 'very': 6.48461063974537e-05, 'three': 6.261796806938946e-05, 'openly': 6.110643880674616e-05, 'strongest': 6.043515168130398e-05, 'some': 5.040274481871165e-05, 'several': 4.4501353841042146e-05, 'major': 4.3365886085666716e-05, 'sometimes': 4.227478711982258e-05, 'numerous': 3.884950638166629e-05}",0.0,0.0,0.99438,6e-05,0.00027,0.0,0.0,0.0,0.0,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00032,0.0,0.0,8e-05,0.99438,0.0,6e-05,0.0,0.0,0.0
pcc_eng_29_109.4745_x1747872_67:16-17,very,impressive,Half of the season is now in the books and we have already accumulated a very impressive 56 points .,already accumulated a very impressive 56 points .,Half of the season is now in the books and we have already accumulated a [MASK] impressive 56 points .,"{'very': 0.38550856709480286, 'hugely': 0.10349377244710922, 'fairly': 0.08318360894918442, 'highly': 0.03704845905303955, 'potentially': 0.027841662988066673, 'reasonably': 0.02548200450837612, 'most': 0.020639322698116302, 'really': 0.01892293430864811, 'pretty': 0.018397916108369827, 'particularly': 0.017965953797101974, 'truly': 0.01621892675757408, 'more': 0.01359043549746275, 'new': 0.013036164455115795, 'vastly': 0.008412422612309456, 'wildly': 0.007834655232727528, 'relatively': 0.007746698334813118, 'surprisingly': 0.005909583531320095, 'critically': 0.0050828419625759125, 'rather': 0.004668721463531256, 'season': 0.0038206169847398996, 'still': 0.0037421665620058775, 'remarkably': 0.0037345068994909525, 'quite': 0.0032927612774074078, 'consistently': 0.00296988757327199, 'somewhat': 0.002902890555560589, 'moderately': 0.0027590151876211166, 'now': 0.002723069628700614, 'further': 0.002644243882969022, 'much': 0.002559209708124399, 'visually': 0.0025226788129657507}",0.02824,0.0,0.03423,0.40772,0.14054,0.01797,0.0,0.01622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10915,0.0,0.0,0.0,0.0,0.10915,0.04198,0.0,0.42569,0.0,0.0,0.0
pcc_eng_29_109.2186_x1743808_068:23-24,quite,unreasonable,It 's not just that he dispatches one of the main villains by smothering him with cyanide - something that is not quite unreasonable in and of itself given that the villain is a murderous sociopath who wants to eat him and his companions and that he is actively being hunted by said villain and is wounded .,that is not quite unreasonable in and of,It 's not just that he dispatches one of the main villains by smothering him with cyanide - something that is not [MASK] unreasonable in and of itself given that the villain is a murderous sociopath who wants to eat him and his companions and that he is actively being hunted by said villain and is wounded .,"{'necessarily': 0.24346491694450378, 'entirely': 0.11432080715894699, 'quite': 0.07776279747486115, 'exactly': 0.05554076284170151, 'particularly': 0.049913160502910614, 'really': 0.030635947361588478, 'completely': 0.026330897584557533, 'so': 0.024203594774007797, 'totally': 0.021084796637296677, 'strictly': 0.017913607880473137, 'overly': 0.016609761863946915, 'absolutely': 0.015829747542738914, 'truly': 0.01553124375641346, 'terribly': 0.01531294360756874, 'wholly': 0.015086986124515533, 'remotely': 0.014724824577569962, 'altogether': 0.013635091483592987, 'very': 0.013151939027011395, 'always': 0.013082511723041534, 'too': 0.00973493792116642, 'even': 0.00919108185917139, 'morally': 0.008862781338393688, 'actually': 0.00863278191536665, 'technically': 0.008442871272563934, 'inherently': 0.006594096776098013, 'considered': 0.006585468538105488, 'physically': 0.0053122020326554775, 'usually': 0.005161042790859938, 'merely': 0.004864408168941736, 'purely': 0.0044102659448981285}",0.0,0.05554,0.0,0.12155,0.0,0.16423,0.0,0.02416,0.0,0.0,0.01531,0.0,0.0,0.0,0.0,0.0,0.01661,0.04742,0.01583,0.0,0.0,0.01824,0.05554,0.01893,0.0,0.0,0.03394,0.17146,0.0,0.02633,0.01583
pcc_eng_29_108.5107_x1737524_64:3-4,very,safe,"Men are very safe with us , let them be ever so rich .","Men are very safe with us ,","Men are [MASK] safe with us , let them be ever so rich .","{'always': 0.5337700843811035, 'all': 0.0836770310997963, 'so': 0.04993706941604614, 'perfectly': 0.048098351806402206, 'forever': 0.0389241985976696, 'too': 0.021417858079075813, 'never': 0.020989902317523956, 'not': 0.017723239958286285, 'ever': 0.011562136001884937, 'truly': 0.009740780107676983, 'absolutely': 0.00945514440536499, 'now': 0.00701943039894104, 'very': 0.006498347502201796, 'therefore': 0.003971097059547901, 'still': 0.0033395884092897177, 'totally': 0.0029977087397128344, 'staying': 0.0027755554765462875, 'kept': 0.0027641626074910164, 'almost': 0.0027426830492913723, 'finally': 0.002611165400594473, 'thus': 0.0025292455684393644, 'here': 0.0023955688811838627, 'indeed': 0.0023458595387637615, 'keeping': 0.0018652405124157667, 'really': 0.0017190580256283283, 'everywhere': 0.0016782113816589117, 'no': 0.0015902220038697124, 'quite': 0.0015362243866547942, 'completely': 0.0015231468714773655, 'only': 0.0014904194977134466}",0.0,0.0,0.0,0.00975,0.0,0.0,0.0,0.00974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05262,0.00946,0.0,0.03871,0.53377,0.01156,0.02291,0.0,0.0,0.07135,0.00975,0.0,0.04962,0.00946
pcc_eng_29_109.3999_x1746684_33:14-15,most,medical,Other co-ops do n't offer actual insurance and instead cover the costs of most medical expenses .,the costs of most medical expenses .,Other co-ops do n't offer actual insurance and instead cover the costs of [MASK] medical expenses .,"{'paying': 0.09378906339406967, 'their': 0.04494331404566765, 'unpaid': 0.037538547068834305, 'actual': 0.03734457120299339, 'insurance': 0.02529677376151085, 'any': 0.01733252964913845, 'additional': 0.017096245661377907, 'personal': 0.016439305618405342, 'other': 0.01575649157166481, 'medical': 0.013620308600366116, 'certain': 0.012718209065496922, 'obtaining': 0.010477039963006973, 'the': 0.009751017205417156, 'handling': 0.00945089291781187, 'individual': 0.00859137624502182, 'some': 0.008341720327734947, 'operating': 0.008091779425740242, 'managing': 0.007882345467805862, 'living': 0.007618360687047243, 'monthly': 0.007130660116672516, 'covering': 0.006816564127802849, 'these': 0.006702856160700321, 'basic': 0.006411152891814709, 'paid': 0.006294580642133951, 'existing': 0.006101754028350115, 'all': 0.006050746422261, 'providing': 0.00581501005217433, 'extra': 0.005573405884206295, 'receiving': 0.005569654516875744, 'various': 0.005510809365659952}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pcc_eng_29_108.6555_x1739848_05:10-11,most,spirited,"The former Alaska governor received far-and - away the most spirited and enthusiastic reception at this convention of about 10,000 conservative activists .",- away the most spirited and enthusiastic reception,"The former Alaska governor received far-and - away the [MASK] spirited and enthusiastic reception at this convention of about 10,000 conservative activists .","{'most': 0.17969006299972534, 'highly': 0.08847460150718689, 'generally': 0.07985733449459076, 'much': 0.07357756793498993, 'very': 0.055869825184345245, 'extremely': 0.048894528299570084, 'exceptionally': 0.04569277912378311, 'publicly': 0.02363426797091961, 'overwhelmingly': 0.021486476063728333, 'public': 0.014410074800252914, 'fan': 0.01214977353811264, 'overly': 0.011144235730171204, 'immensely': 0.009710099548101425, 'widely': 0.008542545139789581, 'particularly': 0.008399576880037785, 'high': 0.007761640474200249, 'far': 0.0072855097241699696, 'unusually': 0.007249563001096249, 'warmly': 0.006834632251411676, 'enthusiastically': 0.006787585094571114, 'long': 0.006729107350111008, 'somewhat': 0.006514863111078739, 'fiercely': 0.006291670724749565, 'intensely': 0.005707872565835714, 'free': 0.005701374262571335, 'often': 0.005577272269874811, 'equally': 0.005565625615417957, 'warm': 0.005191507283598185, 'politically': 0.004877571482211351, 'relatively': 0.004721559584140778}",0.0,0.0,0.17969,0.05587,0.09702,0.05729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03263,0.0,0.0,0.00651,0.0,0.00558,0.0,0.0,0.00651,0.18441,0.0,0.11316,0.0,0.0,0.0
pcc_eng_29_108.6016_x1738967_28:18-19,really,childish,"Unlike the first 2 films where the jokes were often aimed at all ages this film felt really childish and aimed at making young kids laugh , not their parents .",this film felt really childish and aimed at,"Unlike the first 2 films where the jokes were often aimed at all ages this film felt [MASK] childish and aimed at making young kids laugh , not their parents .","{'too': 0.0785825178027153, 'overly': 0.07752270251512527, 'somewhat': 0.07361173629760742, 'rather': 0.06845975667238235, 'more': 0.06066082790493965, 'less': 0.045910272747278214, 'intentionally': 0.03277028352022171, 'very': 0.0299561507999897, 'totally': 0.029014622792601585, 'mostly': 0.028722353279590607, 'quite': 0.02491401508450508, 'mainly': 0.01964152604341507, 'completely': 0.018076235428452492, 'distinctly': 0.017956137657165527, 'slightly': 0.01650797575712204, 'highly': 0.015140511095523834, 'extremely': 0.014295920729637146, 'entirely': 0.01334418635815382, 'both': 0.013257044367492199, 'largely': 0.012294167652726173, 'deliberately': 0.010075747035443783, 'almost': 0.009215474128723145, 'equally': 0.009146122261881828, 'particularly': 0.00846648309379816, 'inherently': 0.0077499933540821075, 'as': 0.006956001743674278, 'decidedly': 0.006742457859218121, 'especially': 0.00664926040917635, 'much': 0.006648801267147064, 'incredibly': 0.005630794912576675}",0.01651,0.0,0.10657,0.05487,0.02743,0.04276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00563,0.0,0.07752,0.04709,0.0,0.14207,0.0,0.0,0.0,0.07858,0.14207,0.11353,0.07858,0.07763,0.01651,0.01808,0.0
pcc_eng_29_109.1138_x1742174_10:3-4,not,benign,"Sitting is not benign ; it 's passive , but it 's a serious step in the wrong direction , if you spend most of your time doing it .",Sitting is not benign ; it 's,"Sitting is [MASK] benign ; it 's passive , but it 's a serious step in the wrong direction , if you spend most of your time doing it .","{'usually': 0.09196484833955765, 'very': 0.06307728588581085, 'quite': 0.05204077810049057, 'perfectly': 0.04796045646071434, 'always': 0.031909603625535965, 'not': 0.029708296060562134, 'fairly': 0.02916507050395012, 'almost': 0.02792111225426197, 'relatively': 0.02769342064857483, 'normally': 0.026731563732028008, 'absolutely': 0.024446679279208183, 'generally': 0.02404080517590046, 'pretty': 0.018429912626743317, 'extremely': 0.017979580909013748, 'particularly': 0.017705796286463737, 'mostly': 0.015958232805132866, 'somewhat': 0.015533757396042347, 'rather': 0.01461817417293787, 'technically': 0.013369867578148842, 'inherently': 0.012557181529700756, 'totally': 0.010339929722249508, 'strictly': 0.010202478617429733, 'hardly': 0.009056419134140015, 'essentially': 0.008659941144287586, 'typically': 0.008504550904035568, 'especially': 0.008268055506050587, 'often': 0.007717854809015989, 'naturally': 0.0075335148721933365, 'certainly': 0.007324015721678734, 'rarely': 0.006986025720834732}",0.0,0.0,0.0,0.11512,0.0,0.04395,0.0,0.00732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0583,0.02445,0.07775,0.04575,0.16683,0.0,0.0,0.07775,0.02769,0.0,0.1508,0.0,0.04796,0.02445
pcc_eng_29_109.2772_x1744712_2:18-19,immediately,apparent,But the armholes run small / short on this tanking top which would cause chaffing ( was immediately apparent & bothersome to daughter ) .,chaffing ( was immediately apparent & bothersome to,But the armholes run small / short on this tanking top which would cause chaffing ( was [MASK] apparent & bothersome to daughter ) .,"{'quite': 0.08074615895748138, 'too': 0.03293191269040108, 'very': 0.02891952358186245, 'always': 0.027254026383161545, 'not': 0.025373050943017006, 'totally': 0.021025821566581726, 'never': 0.02053646743297577, 'otherwise': 0.018159683793783188, 'immediately': 0.014673239551484585, 'hardly': 0.014311001636087894, 'clearly': 0.012525564059615135, 'almost': 0.01186903566122055, 'already': 0.011801904998719692, 'readily': 0.011754755862057209, 'obviously': 0.010780897922813892, 'absolutely': 0.010295487940311432, 'perfectly': 0.009837833233177662, 'pretty': 0.009372051805257797, 'somewhat': 0.009296586737036705, 'instantly': 0.009277934208512306, 'more': 0.009204271249473095, 'equally': 0.008709962479770184, 'visually': 0.008601382374763489, 'most': 0.008595911785960197, 'becoming': 0.008266497403383255, 'extremely': 0.0079351756721735, 'made': 0.007913384586572647, 'soon': 0.007819724269211292, 'apparently': 0.007530407514423132, 'suddenly': 0.006529000122100115}",0.0,0.0,0.0178,0.10967,0.0,0.00794,0.0,0.0,0.0,0.02331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03086,0.0103,0.01867,0.06022,0.02725,0.0,0.03293,0.01867,0.0178,0.03293,0.1176,0.0,0.00984,0.0103
pcc_eng_29_108.2518_x1733311_24:23-24,increasingly,repressive,"The behavior of Syrian riot police led US State Department deputy spokesman Adam Ereli to urge Syria "" to refrain from using increasingly repressive measures to ostracize a minority that has asked for a greater acceptance and integration into Syrian life . """,refrain from using increasingly repressive measures to ostracize,"The behavior of Syrian riot police led US State Department deputy spokesman Adam Ereli to urge Syria "" to refrain from using [MASK] repressive measures to ostracize a minority that has asked for a greater acceptance and integration into Syrian life . ""","{'politically': 0.12108585238456726, 'any': 0.06800591200590134, 'such': 0.049766141921281815, 'violent': 0.044766105711460114, 'potentially': 0.029824651777744293, 'these': 0.018971610814332962, 'arbitrary': 0.015143181197345257, 'socially': 0.014743469655513763, 'strictly': 0.014150464907288551, 'more': 0.012266222387552261, 'aggressive': 0.011543150059878826, 'deliberate': 0.011267459951341152, 'government': 0.01070859469473362, 'extreme': 0.010591357946395874, 'highly': 0.009763746522367, 'increasingly': 0.009432964026927948, 'radical': 0.009057052433490753, '""': 0.008206094615161419, 'islamic': 0.008138219825923443, 'deliberately': 0.007258952129632235, 'violently': 0.006786615587770939, 'revolutionary': 0.006685510277748108, 'peaceful': 0.006157133262604475, 'state': 0.006076857913285494, 'aggressively': 0.005848484113812447, 'purely': 0.005825777538120747, 'military': 0.005203245673328638, 'racial': 0.005067845806479454, 'sexually': 0.00495748408138752, 'possible': 0.004879550077021122}",0.0,0.0,0.01227,0.0,0.00976,0.0,0.0,0.0,0.0,0.0,0.0,0.00679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01227,0.0,0.0,0.0,0.0,0.0
pcc_eng_29_108.6145_x1739170_05:10-11,regardless,short,"And every relocation in New York is demanding , regardless short or long distance .","is demanding , regardless short or long distance","And every relocation in New York is demanding , [MASK] short or long distance .","{'either': 0.43623101711273193, 'whether': 0.3233241140842438, 'especially': 0.036838579922914505, 'usually': 0.021814441308379173, 'particularly': 0.018135584890842438, 'often': 0.014907215721905231, 'too': 0.011886531487107277, 'very': 0.007051747292280197, 'even': 0.005981268361210823, 'sometimes': 0.004701346158981323, 'typically': 0.004700154066085815, 'a': 0.004133791197091341, 'generally': 0.0039876606315374374, 'from': 0.0039349948056042194, 'mostly': 0.0036442868877202272, 'or': 0.0034940754994750023, 'any': 0.002614685334265232, 'always': 0.0026066522113978863, 'for': 0.0025086738169193268, 'every': 0.0023980215191841125, 'being': 0.002271776320412755, 'not': 0.0022631387691944838, 'at': 0.0018758196383714676, 'extremely': 0.0013926075771450996, 'relatively': 0.001303455326706171, 'going': 0.001283125369809568, 'some': 0.0012485110200941563, 'including': 0.0011067136656492949, 'ideally': 0.0010670662159100175, 'by': 0.000987749663181603}",0.0,0.0,0.0,0.00705,0.0,0.05637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00226,0.04528,0.0,0.01787,0.0,0.0013,0.01189,0.02658,0.0,0.0,0.0
